age,gender,instanceId,dropped,tutorialMins,tutorialWords,exitSurveyWords,effort,entropy,time,normalizedEffort,chatFrac,chatWeight,classifyFrac,classifyWeight,filterFrac,filterWeight,verifyFrac,verifyWeight,groupEffortFrac,groupChatFrac,groupClassifyFrac,groupFilterFrac,groupVerifyFrac,g_nominalSize,g_wallTime,g_fracFemale,g_personTime,g_totalEffort,g_effortPerPerson,g_fractionalScore,g_binaryScore,g_precision,g_recall,g_f1,g_avgIndivEntropy,g_effortEntropy,g_groupEntropy,g_eventCollaboration,g_eventCollaborationExVoting,g_chatFrac,g_chatWeight,g_classifyFrac,g_classifyWeight,g_filterFrac,g_filterWeight,g_verifyFrac,g_verifyWeight
48,female,RQCpvNbzqvYjPT3CX,,25.9596833333,9,27,0.9419867618,1.3542749135,0.9568822222,0.9844333398,0,0,0.3928315992,0.3700421661,0.5089557042,0.4794295358,0.0982126965,0.09251506,0.0937758122,0,0.0955068471,0.1277289075,0.0648252516,16,1.0102475,0.5384615385,12.2434605556,10.4742475646,0.8554973095,29.0589723786,23,0.3538461538,0.4693877551,0.4035087719,1.6010034398,3.5848581161,1.7902284478,1.5060905251,1.3468664599,0.0985501647,0.9899455779,0.3857116361,3.8745092863,0.3736643136,3.7534928101,0.1420738856,1.427145405
,,RQCpvNbzqvYjPT3CX,true,14.18165,5,,0.3162934989,1.7084254361,0.4080325,0.7751674166,0.132246431,0.0418286864,0.5375085858,0.1700104713,0.2090730457,0.0661284452,0.1211719374,0.038325896,0.0314873637,0.0422535211,0.0438792267,0.0176178425,0.0268549343,16,1.0102475,0.5384615385,12.2434605556,10.4742475646,0.8554973095,29.0589723786,23,0.3538461538,0.4693877551,0.4035087719,1.6010034398,3.5848581161,1.7902284478,1.5060905251,1.3468664599,0.0985501647,0.9899455779,0.3857116361,3.8745092863,0.3736643136,3.7534928101,0.1420738856,1.427145405
23,male,RQCpvNbzqvYjPT3CX,,11.2383333333,14,130,0.5241903557,1.5483409512,1.0095016667,0.519256553,0,0,0.4000288683,0.2096912747,0.3682335664,0.1930244841,0.2317375654,0.1214745968,0.0521837231,0,0.054120731,0.0514252974,0.0851171831,16,1.0102475,0.5384615385,12.2434605556,10.4742475646,0.8554973095,29.0589723786,23,0.3538461538,0.4693877551,0.4035087719,1.6010034398,3.5848581161,1.7902284478,1.5060905251,1.3468664599,0.0985501647,0.9899455779,0.3857116361,3.8745092863,0.3736643136,3.7534928101,0.1420738856,1.427145405
67,female,RQCpvNbzqvYjPT3CX,,24.96175,32,121,0.4829781321,1.7503036345,0.8672436111,0.5569117211,0.3464230251,0.1673147456,0.4347531799,0.2099762787,0.1155077699,0.055787727,0.1033160251,0.0498993808,0.0480810012,0.1690140845,0.0541942897,0.0148628837,0.0349644687,16,1.0102475,0.5384615385,12.2434605556,10.4742475646,0.8554973095,29.0589723786,23,0.3538461538,0.4693877551,0.4035087719,1.6010034398,3.5848581161,1.7902284478,1.5060905251,1.3468664599,0.0985501647,0.9899455779,0.3857116361,3.8745092863,0.3736643136,3.7534928101,0.1420738856,1.427145405
24,male,RQCpvNbzqvYjPT3CX,,13.4635,26,176,1.3741812,1.7213680601,1.0096433333,1.3610560825,0.0913169669,0.1254860592,0.3666991374,0.5039110606,0.4310069917,0.5922817051,0.110976904,0.1525023751,0.1368012411,0.1267605634,0.130058034,0.1577948154,0.1068583303,16,1.0102475,0.5384615385,12.2434605556,10.4742475646,0.8554973095,29.0589723786,23,0.3538461538,0.4693877551,0.4035087719,1.6010034398,3.5848581161,1.7902284478,1.5060905251,1.3468664599,0.0985501647,0.9899455779,0.3857116361,3.8745092863,0.3736643136,3.7534928101,0.1420738856,1.427145405
20,female,RQCpvNbzqvYjPT3CX,,18.90265,78,105,0.5313078608,1.7630949043,1.0094363889,0.5263411014,0.0787277763,0.0418286864,0.4034913206,0.2143781104,0.1537771713,0.0817030199,0.3640037319,0.1933980441,0.0528922785,0.0422535211,0.0553303901,0.0217671977,0.1355139031,16,1.0102475,0.5384615385,12.2434605556,10.4742475646,0.8554973095,29.0589723786,23,0.3538461538,0.4693877551,0.4035087719,1.6010034398,3.5848581161,1.7902284478,1.5060905251,1.3468664599,0.0985501647,0.9899455779,0.3857116361,3.8745092863,0.3736643136,3.7534928101,0.1420738856,1.427145405
23,male,RQCpvNbzqvYjPT3CX,,14.6563666667,31,129,0.8398187653,1.5400256437,1.0097352778,0.8317217233,0.0166022671,0.0139428955,0.3284685773,0.275854075,0.501483506,0.4211552588,0.1534456496,0.128866536,0.0836048764,0.014084507,0.0711971645,0.1122035608,0.0902967109,16,1.0102475,0.5384615385,12.2434605556,10.4742475646,0.8554973095,29.0589723786,23,0.3538461538,0.4693877551,0.4035087719,1.6010034398,3.5848581161,1.7902284478,1.5060905251,1.3468664599,0.0985501647,0.9899455779,0.3857116361,3.8745092863,0.3736643136,3.7534928101,0.1420738856,1.427145405
42,male,RQCpvNbzqvYjPT3CX,,12.8678666667,18,158,1.1934195534,1.5204008572,0.9755463889,1.2233344995,0.1051483184,0.1254860592,0.2799315766,0.3340758171,0.5696741944,0.6798603227,0.0452459106,0.0539973545,0.1188062215,0.1267605634,0.0862240331,0.1811273811,0.0378359166,16,1.0102475,0.5384615385,12.2434605556,10.4742475646,0.8554973095,29.0589723786,23,0.3538461538,0.4693877551,0.4035087719,1.6010034398,3.5848581161,1.7902284478,1.5060905251,1.3468664599,0.0985501647,0.9899455779,0.3857116361,3.8745092863,0.3736643136,3.7534928101,0.1420738856,1.427145405
36,female,RQCpvNbzqvYjPT3CX,,18.4753333333,17,295,0.1601239052,1.1637647706,0.7248252778,0.2209137982,0.6966053169,0.1115431637,0.1008898489,0.0161548766,0.2025048342,0.0324258649,0,0,0.0159405099,0.1126760563,0.0041695284,0.0086388509,0,16,1.0102475,0.5384615385,12.2434605556,10.4742475646,0.8554973095,29.0589723786,23,0.3538461538,0.4693877551,0.4035087719,1.6010034398,3.5848581161,1.7902284478,1.5060905251,1.3468664599,0.0985501647,0.9899455779,0.3857116361,3.8745092863,0.3736643136,3.7534928101,0.1420738856,1.427145405
37,female,RQCpvNbzqvYjPT3CX,,14.8743833333,19,178,1.1626547576,1.917358763,0.9141908333,1.2717856221,0.2158612578,0.2509721183,0.3777226503,0.4391610365,0.2620958035,0.3047269329,0.1443202884,0.1677946699,0.1157435524,0.2535211268,0.1133462341,0.0811848985,0.1175736329,16,1.0102475,0.5384615385,12.2434605556,10.4742475646,0.8554973095,29.0589723786,23,0.3538461538,0.4693877551,0.4035087719,1.6010034398,3.5848581161,1.7902284478,1.5060905251,1.3468664599,0.0985501647,0.9899455779,0.3857116361,3.8745092863,0.3736643136,3.7534928101,0.1420738856,1.427145405
34,female,RQCpvNbzqvYjPT3CX,,31.7080333333,3,216,0.3211703626,1.3971936776,0.6650827778,0.4829028405,0,0,0.5474920731,0.1758382276,0.3126250036,0.1004058857,0.1398829233,0.0449262492,0.0319728608,0,0.0453833543,0.0267499875,0.0314797981,16,1.0102475,0.5384615385,12.2434605556,10.4742475646,0.8554973095,29.0589723786,23,0.3538461538,0.4693877551,0.4035087719,1.6010034398,3.5848581161,1.7902284478,1.5060905251,1.3468664599,0.0985501647,0.9899455779,0.3857116361,3.8745092863,0.3736643136,3.7534928101,0.1420738856,1.427145405
23,male,RQCpvNbzqvYjPT3CX,,12.8035,45,247,1.3157800469,1.776405241,1.0098105556,1.3029969232,0.0847734118,0.1115431637,0.2538403911,0.3339981216,0.4668764656,0.6143067378,0.1945097316,0.2559320238,0.1309873424,0.1126760563,0.0862039802,0.163662692,0.1793314282,16,1.0102475,0.5384615385,12.2434605556,10.4742475646,0.8554973095,29.0589723786,23,0.3538461538,0.4693877551,0.4035087719,1.6010034398,3.5848581161,1.7902284478,1.5060905251,1.3468664599,0.0985501647,0.9899455779,0.3857116361,3.8745092863,0.3736643136,3.7534928101,0.1420738856,1.427145405
38,male,RQCpvNbzqvYjPT3CX,,10.7556,33,249,0.4813335632,1.0851325174,0.8740111111,0.5507178994,0,0,0.7262801037,0.3495829902,0.193878966,0.0933204535,0.0798409303,0.0384301195,0.0479172825,0,0.0902263911,0.0248622971,0.0269279636,16,1.0102475,0.5384615385,12.2434605556,10.4742475646,0.8554973095,29.0589723786,23,0.3538461538,0.4693877551,0.4035087719,1.6010034398,3.5848581161,1.7902284478,1.5060905251,1.3468664599,0.0985501647,0.9899455779,0.3857116361,3.8745092863,0.3736643136,3.7534928101,0.1420738856,1.427145405
34,female,RQCpvNbzqvYjPT3CX,,40.6261666667,5,112,0.3998543158,1.1883233605,0.8095186111,0.4939408561,0,0,0.6798345522,0.2718347797,0.0973765576,0.0389364368,0.2227888902,0.0890830993,0.0398059344,0,0.0701597956,0.0103733879,0.0624204786,16,1.0102475,0.5384615385,12.2434605556,10.4742475646,0.8554973095,29.0589723786,23,0.3538461538,0.4693877551,0.4035087719,1.6010034398,3.5848581161,1.7902284478,1.5060905251,1.3468664599,0.0985501647,0.9899455779,0.3857116361,3.8745092863,0.3736643136,3.7534928101,0.1420738856,1.427145405
22,female,Ci4XWHPvaiExf2HsB,,26.4112,21,42,0.3155313083,1.4875851653,0.8967725,0.3518521234,0,0,0.5060776754,0.159683351,0.2795715973,0.0882135918,0.2143507273,0.0676343654,0.0361277928,0,0.051828389,0.0303748685,0.0532284487,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
37,female,Ci4XWHPvaiExf2HsB,,13.3713666667,92,301,1.2121850116,1.2062419485,1.0082433333,1.2022742641,0.03450685,0.0418286864,0.2554949279,0.3097071221,0.6787567854,0.8227788018,0.0312414367,0.0378704014,0.1387931017,0.0283018868,0.1005215703,0.2833100593,0.0298041196,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
34,male,Ci4XWHPvaiExf2HsB,,15.5147,88,223,0.8111609482,1.5898600574,0.9768277778,0.8304032365,0.4125315597,0.3346294911,0.0667250457,0.0541247513,0.0759361554,0.0615964438,0.4448072393,0.360810262,0.0928765352,0.2264150943,0.0175672582,0.0212097007,0.2839587596,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
30,female,Ci4XWHPvaiExf2HsB,,30.38535,108,203,0.7686772495,1.8781303416,0.9563183333,0.8037880512,0.1451105308,0.1115431637,0.3507893366,0.2696437824,0.3516723016,0.2703224975,0.152427831,0.1171678059,0.0880122247,0.0754716981,0.0875182212,0.0930810111,0.0922114151,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
58,male,Ci4XWHPvaiExf2HsB,,28.2401,32,95,0.1620133931,1.346486682,0.9363091667,0.1730340777,0.6024209874,0.0976002682,0,0,0.2517570414,0.0407880125,0.1458219712,0.0236251123,0.0185502552,0.0660377358,0,0.014044667,0.0185930344,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
18,male,Ci4XWHPvaiExf2HsB,,10.4025,3,93,1.0940126651,1.7344819159,0.9989161111,1.0951997399,0.2039156717,0.2230863274,0.5202145594,0.5691213166,0.1718852289,0.1880446173,0.1039845401,0.1137604038,0.125262571,0.1509433962,0.1847195764,0.0647500052,0.0895297794,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
31,male,Ci4XWHPvaiExf2HsB,,19.1058,17,27,0.2685943771,0.8478584021,0.7768830556,0.3457333445,0,0,0.8191474348,0.220018395,0.1207242878,0.0324258649,0.0601282774,0.0161501172,0.0307535948,0,0.0714113205,0.0111653019,0.0127101907,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
32,male,Ci4XWHPvaiExf2HsB,,21.1816,34,107,0.5703431821,1.2366746471,0.9423097222,0.6052608486,0.0733395045,0.0418286864,0.7354523699,0.4194602449,0.125121688,0.0713623017,0.0660864376,0.0376919491,0.0653033147,0.0283018868,0.1361441164,0.0245724098,0.0296636771,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
,,Ci4XWHPvaiExf2HsB,true,27.6170166667,3,,0.0762701079,1.2722846045,0.2212125,0.3447820893,0.1828094367,0.0139428955,0.6556687156,0.0500079237,0.1615218477,0.0123192888,0,0,0.0087327963,0.0094339623,0.0162310604,0.0042419401,0,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
28,male,Ci4XWHPvaiExf2HsB,,11.6923166667,28,76,0.8004425122,1.6850114784,1.00777,0.7942710264,0.4180556205,0.3346294911,0.3993437395,0.3196517061,0.0964104446,0.0771710185,0.0861901954,0.0689902966,0.0916492927,0.2264150943,0.1037492816,0.0265725439,0.0542955705,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
32,male,Ci4XWHPvaiExf2HsB,,10.14535,48,249,1.0474668467,1.3375240036,0.9568869444,1.0946610285,0,0,0.2613549162,0.27376061,0.6027351976,0.6313451368,0.1359098862,0.1423610999,0.1199331547,0,0.088854419,0.2173930925,0.1120386131,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
40,male,Ci4XWHPvaiExf2HsB,,32.25065,44,201,0.3272572449,1.1626169675,0.8601077778,0.3804839968,0.6816849156,0.2230863274,0,0,0.2375680905,0.0777458788,0.0807469938,0.0264250387,0.0374703924,0.1509433962,0,0.0267704874,0.0207965848,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
,,Ci4XWHPvaiExf2HsB,true,31.1826166667,10,,0.1104582676,1.4862469527,0.1331241667,0.8297386596,0,0,0.5063741589,0.0559332123,0.2819992576,0.0311491495,0.2116265835,0.0233759058,0.0126472819,0,0.01815423,0.0107256864,0.0183969081,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
41,male,Ci4XWHPvaiExf2HsB,,10.55275,11,55,0.3637369889,1.7222562605,0.9974947222,0.3646505398,0.0766647104,0.0278857909,0.4671313179,0.169912939,0.1424946801,0.0518305859,0.3137092917,0.1141076731,0.0416472604,0.0188679245,0.055148604,0.0178469916,0.0898030814,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
24,female,Ci4XWHPvaiExf2HsB,,13.7291666667,30,105,0.8056053727,1.5553202787,0.9983527778,0.8069345733,0.0346147033,0.0278857909,0.2606440893,0.2099762787,0.554949814,0.4470705517,0.1497913934,0.1206727513,0.0922404314,0.0188679245,0.0681519531,0.1539412346,0.0949698176,16,1.0111597222,0.3076923077,12.6675288889,9.7463912591,0.7693995683,29.0953139913,29,0.6744186047,0.5918367347,0.6304347826,1.4867028889,3.5972822297,1.8968102532,1.6271938362,1.5188186283,0.1692223836,1.4779469191,0.3527693948,3.0810016331,0.3325217599,2.9041637411,0.1454864618,1.2706431826
25,male,JRcm74Pa2seZ7mHBt,,7.4252333333,18,115,0.7181713864,1.7617704838,0.9102275,0.7890020752,0.1359010817,0.0976002682,0.1392645952,0.1000158474,0.2166874863,0.1556187524,0.5081468369,0.3649365183,0.0603464496,0.0503597122,0.0458413314,0.0255302944,0.216514572,16,0.9999927778,0.4285714286,12.5429433333,12.386497042,0.9875271468,15.4069062432,10,0.3333333333,0.2040816327,0.253164557,1.4021190669,3.5721685468,1.7688631322,2.4658964068,2.0877469187,0.162851363,1.9380624693,0.183330711,2.1817832164,0.5121883942,6.0954546895,0.1416295319,1.6855055755
26,female,JRcm74Pa2seZ7mHBt,,17.7302166667,35,123,0.785097669,1.4372070461,0.9611411111,0.81683913,0.1775944066,0.1394289546,0.2294523778,0.1801425269,0.5851371857,0.4593898405,0.00781603,0.0061363469,0.0659701261,0.071942446,0.082566648,0.0753659676,0.0036406566,16,0.9999927778,0.4285714286,12.5429433333,12.386497042,0.9875271468,15.4069062432,10,0.3333333333,0.2040816327,0.253164557,1.4021190669,3.5721685468,1.7688631322,2.4658964068,2.0877469187,0.162851363,1.9380624693,0.183330711,2.1817832164,0.5121883942,6.0954546895,0.1416295319,1.6855055755
28,female,JRcm74Pa2seZ7mHBt,,23.9487,9,81,2.3448407451,0.4660072229,0.9998925,2.3450928426,0.0118924029,0.0278857909,0.0563111149,0.1320405966,0.9245350622,2.167887484,0.00726142,0.0170268736,0.1970320964,0.0143884892,0.0605195766,0.3556564021,0.0101019385,16,0.9999927778,0.4285714286,12.5429433333,12.386497042,0.9875271468,15.4069062432,10,0.3333333333,0.2040816327,0.253164557,1.4021190669,3.5721685468,1.7688631322,2.4658964068,2.0877469187,0.162851363,1.9380624693,0.183330711,2.1817832164,0.5121883942,6.0954546895,0.1416295319,1.6855055755
30,male,JRcm74Pa2seZ7mHBt,,11.6591333333,72,143,1.0862402259,1.4983352978,0.9556975,1.13659419,0.1155233034,0.1254860592,0.3860863734,0.4193825495,0.4812111103,0.5227108651,0.0171792129,0.0186607521,0.0912745095,0.0647482014,0.1922200823,0.085754204,0.0110713085,16,0.9999927778,0.4285714286,12.5429433333,12.386497042,0.9875271468,15.4069062432,10,0.3333333333,0.2040816327,0.253164557,1.4021190669,3.5721685468,1.7688631322,2.4658964068,2.0877469187,0.162851363,1.9380624693,0.183330711,2.1817832164,0.5121883942,6.0954546895,0.1416295319,1.6855055755
34,male,JRcm74Pa2seZ7mHBt,,17.2591666667,36,70,1.2951879895,1.8277267038,0.9994483333,1.2959028959,0.2798939497,0.362515282,0.1311878587,0.169912939,0.4407377957,0.5708382996,0.1481803958,0.1919214689,0.108831956,0.1870503597,0.0778780118,0.0936498307,0.1138658167,16,0.9999927778,0.4285714286,12.5429433333,12.386497042,0.9875271468,15.4069062432,10,0.3333333333,0.2040816327,0.253164557,1.4021190669,3.5721685468,1.7688631322,2.4658964068,2.0877469187,0.162851363,1.9380624693,0.183330711,2.1817832164,0.5121883942,6.0954546895,0.1416295319,1.6855055755
36,male,JRcm74Pa2seZ7mHBt,,13.0882166667,,30,0.8943871229,1.7245386983,0.9224430556,0.9695851874,0.0935359764,0.0836573728,0.2775211251,0.2482113206,0.4945113243,0.4422845606,0.1344315742,0.1202338689,0.0751534918,0.0431654676,0.1137653451,0.0725597323,0.0713340084,16,0.9999927778,0.4285714286,12.5429433333,12.386497042,0.9875271468,15.4069062432,10,0.3333333333,0.2040816327,0.253164557,1.4021190669,3.5721685468,1.7688631322,2.4658964068,2.0877469187,0.162851363,1.9380624693,0.183330711,2.1817832164,0.5121883942,6.0954546895,0.1416295319,1.6855055755
30,male,JRcm74Pa2seZ7mHBt,,29.6107,19,107,0.3630106149,1.803414264,0.8735797222,0.4155437742,0.0768181144,0.0278857909,0.1925483408,0.0698970916,0.3697838448,0.1342354609,0.3608497,0.1309922715,0.0305030278,0.0143884892,0.0320366804,0.0220222227,0.0777169019,16,0.9999927778,0.4285714286,12.5429433333,12.386497042,0.9875271468,15.4069062432,10,0.3333333333,0.2040816327,0.253164557,1.4021190669,3.5721685468,1.7688631322,2.4658964068,2.0877469187,0.162851363,1.9380624693,0.183330711,2.1817832164,0.5121883942,6.0954546895,0.1416295319,1.6855055755
31,male,JRcm74Pa2seZ7mHBt,,15.9052833333,37,226,0.7203741058,1.8922291028,0.9994508333,0.7207699287,0.270971062,0.1952005365,0.3606414065,0.2597967308,0.1071263082,0.0771710185,0.2612612232,0.1882058201,0.0605315395,0.1007194245,0.1190754099,0.0126604203,0.1116613453,16,0.9999927778,0.4285714286,12.5429433333,12.386497042,0.9875271468,15.4069062432,10,0.3333333333,0.2040816327,0.253164557,1.4021190669,3.5721685468,1.7688631322,2.4658964068,2.0877469187,0.162851363,1.9380624693,0.183330711,2.1817832164,0.5121883942,6.0954546895,0.1416295319,1.6855055755
68,female,JRcm74Pa2seZ7mHBt,,344.5802833333,85,124,0.1789517615,0.784479007,0.4965822222,0.3603668304,0.2337428034,0.0418286864,0,0,0,0,0.7662571966,0.1371230751,0.0150369447,0.0215827338,0,0,0.0813542696,16,0.9999927778,0.4285714286,12.5429433333,12.386497042,0.9875271468,15.4069062432,10,0.3333333333,0.2040816327,0.253164557,1.4021190669,3.5721685468,1.7688631322,2.4658964068,2.0877469187,0.162851363,1.9380624693,0.183330711,2.1817832164,0.5121883942,6.0954546895,0.1416295319,1.6855055755
29,female,JRcm74Pa2seZ7mHBt,,359.7553666667,3,48,0.5461927512,1.2703704156,0.8324133333,0.6561556973,0.1786919874,0.0976002682,0.0733501858,0.0400633398,0.7051599212,0.3851532374,0.0427979056,0.0233759058,0.0458954422,0.0503597122,0.0183626583,0.0631869577,0.0138687799,16,0.9999927778,0.4285714286,12.5429433333,12.386497042,0.9875271468,15.4069062432,10,0.3333333333,0.2040816327,0.253164557,1.4021190669,3.5721685468,1.7688631322,2.4658964068,2.0877469187,0.162851363,1.9380624693,0.183330711,2.1817832164,0.5121883942,6.0954546895,0.1416295319,1.6855055755
38,male,JRcm74Pa2seZ7mHBt,,30.69095,34,216,0.40489448,1.7058558771,0.9587830556,0.4223004126,0.4132304929,0.1673147456,0.301550203,0.1220960126,0.2542867875,0.1029593166,0.0309325165,0.0125244052,0.034022442,0.0863309353,0.0559615693,0.0168911626,0.0074306519,16,0.9999927778,0.4285714286,12.5429433333,12.386497042,0.9875271468,15.4069062432,10,0.3333333333,0.2040816327,0.253164557,1.4021190669,3.5721685468,1.7688631322,2.4658964068,2.0877469187,0.162851363,1.9380624693,0.183330711,2.1817832164,0.5121883942,6.0954546895,0.1416295319,1.6855055755
22,female,JRcm74Pa2seZ7mHBt,,10.0313666667,14,106,1.1360003053,1.6521887436,0.8244677778,1.3778589485,0.1350103951,0.1533718501,0.2255720443,0.2562499112,0.553125386,0.6283506074,0.0862921746,0.0980279367,0.0954557456,0.0791366906,0.1174497582,0.1030851084,0.0581593666,16,0.9999927778,0.4285714286,12.5429433333,12.386497042,0.9875271468,15.4069062432,10,0.3333333333,0.2040816327,0.253164557,1.4021190669,3.5721685468,1.7688631322,2.4658964068,2.0877469187,0.162851363,1.9380624693,0.183330711,2.1817832164,0.5121883942,6.0954546895,0.1416295319,1.6855055755
24,female,JRcm74Pa2seZ7mHBt,,19.2752,41,125,0.9125038644,1.8099097958,0.99936,0.9130882409,0.0763991036,0.0697144773,0.2016148728,0.1839743505,0.3483547676,0.3178750717,0.373631256,0.3409399649,0.076675804,0.035971223,0.0843229287,0.0521495258,0.2022775658,16,0.9999927778,0.4285714286,12.5429433333,12.386497042,0.9875271468,15.4069062432,10,0.3333333333,0.2040816327,0.253164557,1.4021190669,3.5721685468,1.7688631322,2.4658964068,2.0877469187,0.162851363,1.9380624693,0.183330711,2.1817832164,0.5121883942,6.0954546895,0.1416295319,1.6855055755
48,male,JRcm74Pa2seZ7mHBt,,1396.2099166667,54,295,0.5149529288,1.1489896727,0.8094563889,0.636171307,0.6769014546,0.3485723866,0,0,0.2543536847,0.1309801749,0.0687448607,0.0354003674,0.0432704248,0.1798561151,0,0.0214881714,0.0210028183,16,0.9999927778,0.4285714286,12.5429433333,12.386497042,0.9875271468,15.4069062432,10,0.3333333333,0.2040816327,0.253164557,1.4021190669,3.5721685468,1.7688631322,2.4658964068,2.0877469187,0.162851363,1.9380624693,0.183330711,2.1817832164,0.5121883942,6.0954546895,0.1416295319,1.6855055755
27,female,WcHRuCf2MJDE2xRfA,,28.5020833333,32,84,0.670735052,0.9838482507,1.0032808333,0.6685416782,0.0415749719,0.0278857909,0.0982173156,0.0658777963,0.8096660959,0.5430714309,0.0505416166,0.0339000339,0.0544407248,0.023255814,0.0253255019,0.07809436,0.0216462731,16,1.0039786111,0.1875,12.7270469444,12.9194988271,1.0151214876,17.5555979264,13,0.40625,0.2653061224,0.3209876543,1.340099959,3.7311307044,1.6448429464,2.1367593576,1.7882988493,0.097324979,1.1990890098,0.2111319203,2.6012434613,0.5644301221,6.954041637,0.1271129786,1.5660910197
24,male,WcHRuCf2MJDE2xRfA,,8.9448833333,25,62,0.8011474676,1.5155858988,0.7160694444,1.1188125311,0,0,0.3369277159,0.2699287864,0.4562137952,0.3654945267,0.2068584889,0.1657241545,0.0650257486,0,0.103769136,0.0525585761,0.1058202572,16,1.0039786111,0.1875,12.7270469444,12.9194988271,1.0151214876,17.5555979264,13,0.40625,0.2653061224,0.3209876543,1.340099959,3.7311307044,1.6448429464,2.1367593576,1.7882988493,0.097324979,1.1990890098,0.2111319203,2.6012434613,0.5644301221,6.954041637,0.1271129786,1.5660910197
