age,gender,instanceId,dropped,tutorialMins,tutorialWords,exitSurveyWords,effort,entropy,time,normalizedEffort,chatFrac,chatWeight,classifyFrac,classifyWeight,filterFrac,filterWeight,verifyFrac,verifyWeight,groupEffortFrac,groupChatFrac,groupClassifyFrac,groupFilterFrac,groupVerifyFrac,g_nominalSize,g_wallTime,g_fracFemale,g_personTime,g_totalEffort,g_effortPerPerson,g_fractionalScore,g_binaryScore,g_precision,g_recall,g_f1,g_avgIndivEntropy,g_effortEntropy,g_groupEntropy,g_eventCollaboration,g_eventCollaborationExVoting,g_chatFrac,g_chatWeight,g_classifyFrac,g_classifyWeight,g_filterFrac,g_filterWeight,g_verifyFrac,g_verifyWeight
48,female,RQCpvNbzqvYjPT3CX,,25.9596833333,9,27,0.7930180646,1.3301350733,0.7165666667,1.1066912564,0,0,0.3483358371,0.2762366114,0.5538541972,0.4392163835,0.0978099657,0.0775650697,0.1031525655,0,0.0822957114,0.1616846553,0.0671810804,16,0.7699319444,0.5384615385,9.1953763889,8.1169716588,0.8827231552,26.91967954,20,0.3278688525,0.4081632653,0.3636363636,1.5300975887,3.5622315764,1.7062403458,1.4788679121,1.3334827344,0.05984996,0.4601155503,0.436617348,3.3566343464,0.3533512891,2.7165001084,0.1501814029,1.1545671684
,,RQCpvNbzqvYjPT3CX,true,14.18165,5,,0.3162934989,1.7084254361,0.4080325,0.7751674166,0.132246431,0.0418286864,0.5375085858,0.1700104713,0.2090730457,0.0661284452,0.1211719374,0.038325896,0.0411421723,0.0909090909,0.0506490889,0.0243432514,0.0331950337,16,0.7699319444,0.5384615385,9.1953763889,8.1169716588,0.8827231552,26.91967954,20,0.3278688525,0.4081632653,0.3636363636,1.5300975887,3.5622315764,1.7062403458,1.4788679121,1.3334827344,0.05984996,0.4601155503,0.436617348,3.3566343464,0.3533512891,2.7165001084,0.1501814029,1.1545671684
23,male,RQCpvNbzqvYjPT3CX,,11.2383333333,14,130,0.4732193759,1.4937500666,0.7691861111,0.6152209056,0,0,0.4431164179,0.2096912747,0.3791655395,0.1794284799,0.1777180426,0.0840996212,0.0615544523,0,0.0624706933,0.0660513428,0.0728408217,16,0.7699319444,0.5384615385,9.1953763889,8.1169716588,0.8827231552,26.91967954,20,0.3278688525,0.4081632653,0.3636363636,1.5300975887,3.5622315764,1.7062403458,1.4788679121,1.3334827344,0.05984996,0.4601155503,0.436617348,3.3566343464,0.3533512891,2.7165001084,0.1501814029,1.1545671684
67,female,RQCpvNbzqvYjPT3CX,,24.96175,32,121,0.326575558,1.7593039556,0.6269280556,0.5209139312,0.2561654439,0.0836573728,0.4898356632,0.159968355,0.1469811149,0.0480004396,0.107017778,0.0349493906,0.0424796208,0.1818181818,0.047657367,0.0176699568,0.0302705564,16,0.7699319444,0.5384615385,9.1953763889,8.1169716588,0.8827231552,26.91967954,20,0.3278688525,0.4081632653,0.3636363636,1.5300975887,3.5622315764,1.7062403458,1.4788679121,1.3334827344,0.05984996,0.4601155503,0.436617348,3.3566343464,0.3533512891,2.7165001084,0.1501814029,1.1545671684
24,male,RQCpvNbzqvYjPT3CX,,13.4635,26,176,0.9830902731,1.7722780227,0.7693277778,1.2778562032,0.0992790499,0.0976002682,0.4313636262,0.4240693851,0.3345752206,0.328917645,0.1347821034,0.1325029748,0.1278763856,0.2121212121,0.1263376768,0.1210814032,0.1147641977,16,0.7699319444,0.5384615385,9.1953763889,8.1169716588,0.8827231552,26.91967954,20,0.3278688525,0.4081632653,0.3636363636,1.5300975887,3.5622315764,1.7062403458,1.4788679121,1.3334827344,0.05984996,0.4601155503,0.436617348,3.3566343464,0.3533512891,2.7165001084,0.1501814029,1.1545671684
20,female,RQCpvNbzqvYjPT3CX,,18.90265,78,105,0.4432373298,1.3976243853,0.7691208333,0.5762908903,0,0,0.4745963414,0.2103588151,0.1156394603,0.0512557256,0.4097641983,0.1816227891,0.0576545097,0,0.0626695652,0.0188682951,0.1573081186,16,0.7699319444,0.5384615385,9.1953763889,8.1169716588,0.8827231552,26.91967954,20,0.3278688525,0.4081632653,0.3636363636,1.5300975887,3.5622315764,1.7062403458,1.4788679121,1.3334827344,0.05984996,0.4601155503,0.436617348,3.3566343464,0.3533512891,2.7165001084,0.1501814029,1.1545671684
23,male,RQCpvNbzqvYjPT3CX,,14.6563666667,31,129,0.6629949058,1.515156611,0.7694197222,0.861681715,0.0210301698,0.0139428955,0.3556448673,0.2357907353,0.5023698658,0.3330686618,0.1209550972,0.0801926132,0.0862396817,0.0303030303,0.0702461784,0.1226094786,0.0694568627,16,0.7699319444,0.5384615385,9.1953763889,8.1169716588,0.8827231552,26.91967954,20,0.3278688525,0.4081632653,0.3636363636,1.5300975887,3.5622315764,1.7062403458,1.4788679121,1.3334827344,0.05984996,0.4601155503,0.436617348,3.3566343464,0.3533512891,2.7165001084,0.1501814029,1.1545671684
42,male,RQCpvNbzqvYjPT3CX,,12.8678666667,18,158,0.883940646,1.3886676143,0.7352308333,1.2022627534,0.0315471305,0.0278857909,0.377939196,0.3340758171,0.539057823,0.4764951203,0.0514558504,0.0454839177,0.1149794052,0.0606060606,0.099527021,0.175407731,0.0393947783,16,0.7699319444,0.5384615385,9.1953763889,8.1169716588,0.8827231552,26.91967954,20,0.3278688525,0.4081632653,0.3636363636,1.5300975887,3.5622315764,1.7062403458,1.4788679121,1.3334827344,0.05984996,0.4601155503,0.436617348,3.3566343464,0.3533512891,2.7165001084,0.1501814029,1.1545671684
36,female,RQCpvNbzqvYjPT3CX,,18.4753333333,17,295,0.0764665324,1.5294037778,0.4845097222,0.1578224933,0.3646796847,0.0278857909,0.2112672837,0.0161548766,0.4240530315,0.0324258649,0,0,0.0099464556,0.0606060606,0.0048128199,0.011936633,0,16,0.7699319444,0.5384615385,9.1953763889,8.1169716588,0.8827231552,26.91967954,20,0.3278688525,0.4081632653,0.3636363636,1.5300975887,3.5622315764,1.7062403458,1.4788679121,1.3334827344,0.05984996,0.4601155503,0.436617348,3.3566343464,0.3533512891,2.7165001084,0.1501814029,1.1545671684
37,female,RQCpvNbzqvYjPT3CX,,14.8743833333,19,178,0.7984154703,1.8356316912,0.6738752778,1.1848119327,0.1571688724,0.1254860592,0.4694381699,0.3748066972,0.18195794,0.1452780342,0.1914350177,0.1528446797,0.1038546381,0.2727272727,0.1116614616,0.0534798559,0.1323826659,16,0.7699319444,0.5384615385,9.1953763889,8.1169716588,0.8827231552,26.91967954,20,0.3278688525,0.4081632653,0.3636363636,1.5300975887,3.5622315764,1.7062403458,1.4788679121,1.3334827344,0.05984996,0.4601155503,0.436617348,3.3566343464,0.3533512891,2.7165001084,0.1501814029,1.1545671684
34,female,RQCpvNbzqvYjPT3CX,,31.7080333333,3,216,0.1326569773,1.1026912253,0.4247672222,0.3123051176,0,0,0.723644953,0.0959965521,0.1857314859,0.0246385775,0.0906235611,0.0120218477,0.0172554802,0,0.0285990496,0.0090699711,0.0104124281,16,0.7699319444,0.5384615385,9.1953763889,8.1169716588,0.8827231552,26.91967954,20,0.3278688525,0.4081632653,0.3636363636,1.5300975887,3.5622315764,1.7062403458,1.4788679121,1.3334827344,0.05984996,0.4601155503,0.436617348,3.3566343464,0.3533512891,2.7165001084,0.1501814029,1.1545671684
23,male,RQCpvNbzqvYjPT3CX,,12.8035,45,247,1.0988233508,1.6622661786,0.769495,1.4279798449,0.0380667979,0.0418286864,0.3039597961,0.3339981216,0.4734923305,0.5202844291,0.1844810756,0.2027121136,0.1429304738,0.0909090909,0.0995038742,0.1915274833,0.1755741192,16,0.7699319444,0.5384615385,9.1953763889,8.1169716588,0.8827231552,26.91967954,20,0.3278688525,0.4081632653,0.3636363636,1.5300975887,3.5622315764,1.7062403458,1.4788679121,1.3334827344,0.05984996,0.4601155503,0.436617348,3.3566343464,0.3533512891,2.7165001084,0.1501814029,1.1545671684
38,male,RQCpvNbzqvYjPT3CX,,10.7556,33,249,0.3508541752,0.9279373381,0.6336955556,0.5536636199,0,0,0.7971571051,0.2796858986,0.1146150027,0.0402131522,0.0882278922,0.0309551243,0.0456376846,0,0.0833233143,0.0148032949,0.0268110208,16,0.7699319444,0.5384615385,9.1953763889,8.1169716588,0.8827231552,26.91967954,20,0.3278688525,0.4081632653,0.3636363636,1.5300975887,3.5622315764,1.7062403458,1.4788679121,1.3334827344,0.05984996,0.4601155503,0.436617348,3.3566343464,0.3533512891,2.7165001084,0.1501814029,1.1545671684
34,female,RQCpvNbzqvYjPT3CX,,40.6261666667,5,112,0.3482310154,1.1823952993,0.6452211111,0.5397080309,0,0,0.6771100931,0.2357907353,0.0894496701,0.0311491495,0.2334402367,0.0812911307,0.0452964746,0,0.0702461784,0.0114666476,0.0704083166,16,0.7699319444,0.5384615385,9.1953763889,8.1169716588,0.8827231552,26.91967954,20,0.3278688525,0.4081632653,0.3636363636,1.5300975887,3.5622315764,1.7062403458,1.4788679121,1.3334827344,0.05984996,0.4601155503,0.436617348,3.3566343464,0.3533512891,2.7165001084,0.1501814029,1.1545671684
22,female,Ci4XWHPvaiExf2HsB,,26.4112,21,42,0.1963213869,1.266935275,0.6409188889,0.3063123748,0,0,0.5902857646,0.11588572,0.330334513,0.0648517297,0.0793797224,0.0155839372,0.0287180336,0,0.0445005281,0.0301241659,0.0164069128,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
37,female,Ci4XWHPvaiExf2HsB,,13.3713666667,92,301,0.9109018594,1.3063395758,0.7523897222,1.210678233,0.0459200801,0.0418286864,0.2632665946,0.2398100306,0.6492387023,0.5913927411,0.041574623,0.0378704014,0.1332473789,0.037037037,0.0920879036,0.2747068291,0.0398703077,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
34,male,Ci4XWHPvaiExf2HsB,,15.5147,88,223,0.5597504617,1.5878908985,0.7209741667,0.7763807465,0.3736369083,0.2091434319,0.0966944291,0.0541247513,0.0521135415,0.0291705789,0.4775551211,0.2673116996,0.0818807,0.1851851852,0.0207840968,0.0135499756,0.2814282217,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
30,female,Ci4XWHPvaiExf2HsB,,30.38535,108,203,0.650498322,1.8855539829,0.7004647222,0.9286667856,0.1500392314,0.0976002682,0.4145187977,0.2696437824,0.2553218969,0.1660864655,0.180120074,0.1171678059,0.0951553622,0.0864197531,0.1035441702,0.0771485396,0.1233553462,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
58,male,Ci4XWHPvaiExf2HsB,,28.2401,32,95,0.1299424921,1.2955662488,0.6804555556,0.1909639667,0.6438030504,0.0836573728,0,0,0.1743848882,0.022660007,0.1818120614,0.0236251123,0.0190080812,0.0740740741,0,0.010525761,0.0248727361,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
18,male,Ci4XWHPvaiExf2HsB,,10.4025,3,93,0.8055708721,1.6665130799,0.7430625,1.0841226304,0.1557728358,0.1254860592,0.5653464018,0.4554265939,0.1690900654,0.1362140314,0.109790697,0.0884441875,0.1178394864,0.1111111111,0.1748854298,0.0632725464,0.093114856,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
31,male,Ci4XWHPvaiExf2HsB,,19.1058,17,27,0.2685943771,0.8478584021,0.7135255556,0.376432736,0,0,0.8191474348,0.220018395,0.1207242878,0.0324258649,0.0601282774,0.0161501172,0.0392901786,0,0.0844878452,0.0150620829,0.0170029923,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
32,male,Ci4XWHPvaiExf2HsB,,21.1816,34,107,0.4494247675,1.3416423434,0.6864561111,0.654702843,0.0930716093,0.0418286864,0.6982350229,0.3138041129,0.1414586354,0.0635750143,0.0672347324,0.030216954,0.0657421781,0.037037037,0.120501894,0.029531121,0.0318126877,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
,,Ci4XWHPvaiExf2HsB,true,27.6170166667,3,,0.0762701079,1.2722846045,0.2212125,0.3447820893,0.1828094367,0.0139428955,0.6556687156,0.0500079237,0.1615218477,0.0123192888,0,0,0.0111568462,0.012345679,0.0192032203,0.0057224117,0,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
28,male,Ci4XWHPvaiExf2HsB,,11.6923166667,28,76,0.6493995675,1.6845504163,0.7519163889,0.8636592806,0.4079383897,0.2649150138,0.4094697693,0.2659094911,0.0998641407,0.0648517297,0.0827277004,0.0537233328,0.0949946356,0.2345679012,0.1021101891,0.0301241659,0.0565604201,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
32,male,Ci4XWHPvaiExf2HsB,,10.14535,48,249,0.6746152634,1.257418948,0.7010333333,0.9623155296,0,0,0.3021922709,0.2038635184,0.6126471087,0.4133010906,0.0851606204,0.0574506544,0.0986832058,0,0.0782843152,0.1919817816,0.0604845786,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
40,male,Ci4XWHPvaiExf2HsB,,32.25065,44,201,0.2676474443,1.0986533091,0.6042541667,0.4429385167,0.7293196354,0.1952005365,0,0,0.1719495928,0.046021869,0.0987307718,0.0264250387,0.0391516606,0.1728395062,0,0.0213775396,0.0278205244,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
,,Ci4XWHPvaiExf2HsB,true,31.1826166667,10,,0.1104582676,1.4862469527,0.1331241667,0.8297386596,0,0,0.5063741589,0.0559332123,0.2819992576,0.0311491495,0.2116265835,0.0233759058,0.0161579148,0,0.0214785522,0.0144690381,0.0246103691,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
41,male,Ci4XWHPvaiExf2HsB,,10.55275,11,55,0.3562619938,1.7225995608,0.7416411111,0.4803698021,0.0782732691,0.0278857909,0.4769325439,0.169912939,0.1454844658,0.0518305859,0.2993097212,0.106632678,0.0521142606,0.024691358,0.0652471721,0.0240757367,0.1122638665,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
24,female,Ci4XWHPvaiExf2HsB,,13.7291666667,30,105,0.7305137554,1.5009371388,0.7424991667,0.9838580138,0.0381728485,0.0278857909,0.2598200314,0.1898021069,0.5844708227,0.4269639756,0.1175362973,0.085861882,0.1068600774,0.024691358,0.0728846832,0.1983283049,0.0903961809,16,0.7553061111,0.3076923077,9.5339280556,7.4347913267,0.7798245679,25.9329325468,26,0.65,0.5306122449,0.5842696629,1.4779057603,3.6376841987,1.8801405001,1.5754212817,1.4783639471,0.1652057186,1.1293745325,0.3809358486,2.6041425774,0.3149151976,2.1528141219,0.1389432352,0.9498397068
25,male,JRcm74Pa2seZ7mHBt,,7.4252333333,18,115,0.5347062089,1.7701406666,0.687245,0.7780430689,0.1825306432,0.0976002682,0.1870482253,0.1000158474,0.1236724842,0.0661284452,0.5067486473,0.270961648,0.0605428592,0.0636363636,0.0507302738,0.0161046659,0.222016865,16,0.7770102778,0.4285714286,9.4351986111,9.2779519154,0.9833340344,13.8687655313,9,0.3333333333,0.1836734694,0.2368421053,1.4515610046,3.5631551215,1.8298141089,2.2673482528,2.0118671528,0.1736574248,1.5337185009,0.2232283315,1.9715219336,0.4649264894,4.1061668354,0.1381877544,1.2204552482
26,female,JRcm74Pa2seZ7mHBt,,17.7302166667,35,123,0.6493655962,1.5256477652,0.7381586111,0.8797101144,0.193244083,0.1254860592,0.2774131059,0.1801425269,0.5198930543,0.3376006632,0.0094497568,0.0061363469,0.0735253289,0.0818181818,0.0913723169,0.0822179606,0.0050279164,16,0.7770102778,0.4285714286,9.4351986111,9.2779519154,0.9833340344,13.8687655313,9,0.3333333333,0.1836734694,0.2368421053,1.4515610046,3.5631551215,1.8298141089,2.2673482528,2.0118671528,0.1736574248,1.5337185009,0.2232283315,1.9715219336,0.4649264894,4.1061668354,0.1381877544,1.2204552482
28,female,JRcm74Pa2seZ7mHBt,,23.9487,9,81,1.6556653712,0.5461901571,0.77691,2.1310903081,0.0168426491,0.0278857909,0.0639870459,0.105941136,0.9088862984,1.5048115707,0.0102840066,0.0170268736,0.1874650299,0.0181818182,0.0537357126,0.3664759935,0.0139512478,16,0.7770102778,0.4285714286,9.4351986111,9.2779519154,0.9833340344,13.8687655313,9,0.3333333333,0.1836734694,0.2368421053,1.4515610046,3.5631551215,1.8298141089,2.2673482528,2.0118671528,0.1736574248,1.5337185009,0.2232283315,1.9715219336,0.4649264894,4.1061668354,0.1381877544,1.2204552482
30,male,JRcm74Pa2seZ7mHBt,,11.6591333333,72,143,0.828364301,1.4353685148,0.732715,1.1305409347,0.1346547208,0.1115431637,0.4290512594,0.3554107465,0.4362940198,0.3614103907,0,0,0.0937927079,0.0727272727,0.1802722762,0.0880164896,0,16,0.7770102778,0.4285714286,9.4351986111,9.2779519154,0.9833340344,13.8687655313,9,0.3333333333,0.1836734694,0.2368421053,1.4515610046,3.5631551215,1.8298141089,2.2673482528,2.0118671528,0.1736574248,1.5337185009,0.2232283315,1.9715219336,0.4649264894,4.1061668354,0.1381877544,1.2204552482
34,male,JRcm74Pa2seZ7mHBt,,17.2591666667,36,70,0.8272282868,1.9057257134,0.7764658333,1.0653762874,0.4045189175,0.3346294911,0.1641323079,0.1357748879,0.242906063,0.2009387663,0.1884427117,0.1558851415,0.0936640811,0.2181818182,0.0688680585,0.0489358505,0.1277270443,16,0.7770102778,0.4285714286,9.4351986111,9.2779519154,0.9833340344,13.8687655313,9,0.3333333333,0.1836734694,0.2368421053,1.4515610046,3.5631551215,1.8298141089,2.2673482528,2.0118671528,0.1736574248,1.5337185009,0.2232283315,1.9715219336,0.4649264894,4.1061668354,0.1381877544,1.2204552482
36,male,JRcm74Pa2seZ7mHBt,,13.0882166667,,30,0.7865143146,1.7094747043,0.7134708333,1.1023776696,0.0709098116,0.0557715819,0.3155839836,0.2482113206,0.4701408881,0.3697725384,0.1433653167,0.1127588738,0.0890541845,0.0363636364,0.1258983308,0.0900529748,0.0923908304,16,0.7770102778,0.4285714286,9.4351986111,9.2779519154,0.9833340344,13.8687655313,9,0.3333333333,0.1836734694,0.2368421053,1.4515610046,3.5631551215,1.8298141089,2.2673482528,2.0118671528,0.1736574248,1.5337185009,0.2232283315,1.9715219336,0.4649264894,4.1061668354,0.1381877544,1.2204552482
30,male,JRcm74Pa2seZ7mHBt,,29.6107,19,107,0.2513827772,1.4500334839,0.6505972222,0.3863877197,0,0,0.2780504391,0.0698970916,0.5339882963,0.1342354609,0.1879612646,0.0472502247,0.0284631669,0,0.0354533675,0.0326911853,0.0387152456,16,0.7770102778,0.4285714286,9.4351986111,9.2779519154,0.9833340344,13.8687655313,9,0.3333333333,0.1836734694,0.2368421053,1.4515610046,3.5631551215,1.8298141089,2.2673482528,2.0118671528,0.1736574248,1.5337185009,0.2232283315,1.9715219336,0.4649264894,4.1061668354,0.1381877544,1.2204552482
31,male,JRcm74Pa2seZ7mHBt,,15.9052833333,37,226,0.5982400046,1.8563218857,0.7764683333,0.7704628495,0.2330652473,0.1394289546,0.4109268014,0.2458328515,0.1029627629,0.0615964438,0.2530451884,0.1513817547,0.0677365622,0.0909090909,0.1246919181,0.0150009598,0.1240371205,16,0.7770102778,0.4285714286,9.4351986111,9.2779519154,0.9833340344,13.8687655313,9,0.3333333333,0.1836734694,0.2368421053,1.4515610046,3.5631551215,1.8298141089,2.2673482528,2.0118671528,0.1736574248,1.5337185009,0.2232283315,1.9715219336,0.4649264894,4.1061668354,0.1381877544,1.2204552482
68,female,JRcm74Pa2seZ7mHBt,,344.5802833333,85,124,0.0779782039,0.9961704105,0.2735997222,0.2850083447,0.5364151042,0.0418286864,0,0,0,0,0.4635848958,0.0361495175,0.0088291913,0.0272727273,0,0,0.0296196994,16,0.7770102778,0.4285714286,9.4351986111,9.2779519154,0.9833340344,13.8687655313,9,0.3333333333,0.1836734694,0.2368421053,1.4515610046,3.5631551215,1.8298141089,2.2673482528,2.0118671528,0.1736574248,1.5337185009,0.2232283315,1.9715219336,0.4649264894,4.1061668354,0.1381877544,1.2204552482
29,female,JRcm74Pa2seZ7mHBt,,359.7553666667,3,48,0.3302449079,1.4851591822,0.6094308333,0.5418907116,0.2955390557,0.0976002682,0.1213140273,0.0400633398,0.5595524015,0.1847893313,0.0235945155,0.0077919686,0.0373924421,0.0636363636,0.0203210216,0.0450028795,0.0063844771,16,0.7770102778,0.4285714286,9.4351986111,9.2779519154,0.9833340344,13.8687655313,9,0.3333333333,0.1836734694,0.2368421053,1.4515610046,3.5631551215,1.8298141089,2.2673482528,2.0118671528,0.1736574248,1.5337185009,0.2232283315,1.9715219336,0.4649264894,4.1061668354,0.1381877544,1.2204552482
38,male,JRcm74Pa2seZ7mHBt,,30.69095,34,216,0.3005235234,1.6279163073,0.7358005556,0.4084306829,0.5103489017,0.1533718501,0.286340208,0.0860519682,0.1616355996,0.0485752999,0.0416752907,0.0125244052,0.0340271967,0.1,0.043647482,0.0118298408,0.0102620766,16,0.7770102778,0.4285714286,9.4351986111,9.2779519154,0.9833340344,13.8687655313,9,0.3333333333,0.1836734694,0.2368421053,1.4515610046,3.5631551215,1.8298141089,2.2673482528,2.0118671528,0.1736574248,1.5337185009,0.2232283315,1.9715219336,0.4649264894,4.1061668354,0.1381877544,1.2204552482
22,female,JRcm74Pa2seZ7mHBt,,10.0313666667,14,106,0.8375230203,1.7025613941,0.6014852778,1.3924248045,0.0998866548,0.0836573728,0.2747989548,0.2301504506,0.508269325,0.4256872602,0.1170450655,0.0980279367,0.0948297167,0.0545454545,0.1167374538,0.10367023,0.0803207958,16,0.7770102778,0.4285714286,9.4351986111,9.2779519154,0.9833340344,13.8687655313,9,0.3333333333,0.1836734694,0.2368421053,1.4515610046,3.5631551215,1.8298141089,2.2673482528,2.0118671528,0.1736574248,1.5337185009,0.2232283315,1.9715219336,0.4649264894,4.1061668354,0.1381877544,1.2204552482
24,female,JRcm74Pa2seZ7mHBt,,19.2752,41,125,0.778602028,1.815912025,0.7763775,1.0028652659,0.0716304092,0.0557715819,0.2235156863,0.1740297666,0.3591571559,0.27964049,0.3456967486,0.2691601895,0.0881583048,0.0363636364,0.0882717882,0.0681025641,0.2205408104,16,0.7770102778,0.4285714286,9.4351986111,9.2779519154,0.9833340344,13.8687655313,9,0.3333333333,0.1836734694,0.2368421053,1.4515610046,3.5631551215,1.8298141089,2.2673482528,2.0118671528,0.1736574248,1.5337185009,0.2232283315,1.9715219336,0.4649264894,4.1061668354,0.1381877544,1.2204552482
48,male,JRcm74Pa2seZ7mHBt,,1396.2099166667,54,295,0.3755239742,1.3214777081,0.5864738889,0.6403080876,0.5569376293,0.2091434319,0,0,0.3487931102,0.1309801749,0.0942692605,0.0354003674,0.0425192278,0.1363636364,0,0.0318984055,0.0290058709,16,0.7770102778,0.4285714286,9.4351986111,9.2779519154,0.9833340344,13.8687655313,9,0.3333333333,0.1836734694,0.2368421053,1.4515610046,3.5631551215,1.8298141089,2.2673482528,2.0118671528,0.1736574248,1.5337185009,0.2232283315,1.9715219336,0.4649264894,4.1061668354,0.1381877544,1.2204552482
27,female,WcHRuCf2MJDE2xRfA,,28.5020833333,32,84,0.4570291315,1.2679325577,0.7901605556,0.5784003368,0.0610153467,0.0278857909,0.1441435387,0.0658777963,0.7206663377,0.3293655104,0.0741747769,0.0339000339,0.0521397333,0.03125,0.0320320491,0.0701961797,0.0301486661,16,0.7908583333,0.1875,9.5474855556,9.2737709988,0.9713312416,14.5737662965,11,0.3928571429,0.2244897959,0.2857142857,1.3809078564,3.6437332697,1.688959899,2.1185040262,1.8564989534,0.101802365,0.8923453096,0.2346276894,2.0566213574,0.535290536,4.6920717303,0.1282794095,1.1244289791
24,male,WcHRuCf2MJDE2xRfA,,8.9448833333,25,62,0.4875095677,1.440543633,0.5029491667,0.9693018699,0,0,0.3077350293,0.1500237711,0.5263476154,0.2565994984,0.1659173553,0.0808862982,0.0556170649,0,0.0729467146,0.0546878891,0.0719354443,16,0.7908583333,0.1875,9.5474855556,9.2737709988,0.9713312416,14.5737662965,11,0.3928571429,0.2244897959,0.2857142857,1.3809078564,3.6437332697,1.688959899,2.1185040262,1.8564989534,0.101802365,0.8923453096,0.2346276894,2.0566213574,0.535290536,4.6920717303,0.1282794095,1.1244289791
